,0,1
0,0,0.0
1,1,0.20572267552909032
2,2,0.21102937349704612
3,3,0.6066701251563988
4,4,0.6584163903166308
5,5,1.1876316145911952
6,6,0.8897356943533747
7,7,1.0522831619046675
8,8,0.6007440864426623
9,9,1.0685408820928186
10,10,0.5549422597164971
11,11,0.8175789369971952
12,12,0.6819738482132836
13,13,0.4452729948544735
14,14,0.9541172795598294
15,15,0.5451934952370743
16,16,0.41883497053659713
17,17,1.1410686006719095
18,18,1.0487488403358807
19,19,1.1676479401230377
20,20,0.11177120225505657
21,21,0.3086096679925418
22,22,1.1175751153354891
23,23,0.3646191879382512
24,24,0.9211801050694536
25,25,0.9548132982380124
26,26,0.5462217791671983
27,27,0.9811087836051358
28,28,1.1120950291231992
29,29,0.8034054103320717
30,30,0.21511187894120012
31,31,1.0726181600224705
32,32,0.17035555467995533
33,33,1.1747723481578984
34,34,0.5408425031190208
35,35,0.5448229662016879
36,36,0.7553523910181602
37,37,0.3946124559184278
38,38,0.6695964270727303
39,39,0.819494323759298
40,40,0.8448886324991428
41,41,1.0338204996230087
42,42,0.9275649843233538
43,43,0.6224372316239107
44,44,0.9307628153269824
45,45,0.9917226427324826
46,46,1.2047587752019857
47,47,1.0866257141054245
48,48,0.3387471724751753
49,49,1.0235020432108144
50,50,0.8445563760102699
51,51,0.867494168647976
52,52,0.3378828124988986
53,53,1.150850357879864
54,54,0.9063438813479703
55,55,1.0371457129975512
56,56,1.145303170934457
57,57,0.44384653749433023
58,58,0.8747753721587291
59,59,0.9811854018510879
60,60,0.5273829938299146
61,61,0.7881482467806887
62,62,0.7846763797372295
63,63,0.7285120215479396
64,64,0.8944017262570348
65,65,0.7291081677837489
66,66,0.956027577618189
67,67,1.1169743054578707
68,68,0.6232851392601702
69,69,0.8001617547541644
70,70,0.4344373143301753
71,71,1.07825793133013
72,72,1.035079372944326
73,73,0.6562430691885891
74,74,0.4958034439882131
75,75,0.9996896375067208
76,76,0.9151469378654127
77,77,0.48799607308543347
78,78,1.1505869798099524
79,79,0.34883319609602265
80,80,0.8735951063577366
81,81,0.3985647036349681
82,82,0.8700278117389838
83,83,0.5337223236760875
84,84,0.6348405124761387
85,85,0.9077371962801501
86,86,0.5414524444288078
87,87,0.7998730696445308
88,88,0.9199624760192984
89,89,1.09412868388505
90,90,0.7749304314305463
91,91,0.6878379972383014
92,92,0.8521817762992607
93,93,0.8643444997265876
94,94,0.32279916600591785
95,95,1.03312921518563
96,96,0.8848512336545074
97,97,0.6963788159347447
98,98,0.8196683066570786
