,0,1
0,6,0.1
1,6,0.2
2,6,0.30000000000000004
3,6,0.4
4,6,0.5
5,6,0.6
6,6,0.7
7,6,0.7999999999999999
8,6,0.8999999999999999
9,6,0.9999999999999999
10,6,1.0999999999999999
11,6,0.2784448407440926
12,6,0.37844484074409257
13,6,0.47844484074409255
14,6,0.5784448407440925
15,6,0.6784448407440925
16,6,0.7784448407440925
17,6,0.8784448407440925
18,6,0.9784448407440924
19,6,1.0784448407440925
20,6,0.30331050624455763
21,6,0.40331050624455766
22,6,0.5033105062445576
23,6,0.6033105062445576
24,6,0.7033105062445576
25,6,0.8033105062445576
26,6,0.9033105062445576
27,6,1.0033105062445575
28,6,0.3163675059480205
29,6,0.4163675059480205
30,6,0.5163675059480205
31,6,0.6163675059480205
32,6,0.7163675059480205
33,6,0.8163675059480204
34,6,0.9163675059480204
35,6,1.0163675059480204
36,6,0.5064301158381835
37,6,0.6064301158381835
38,6,0.7064301158381835
39,6,0.8064301158381835
40,6,0.9064301158381834
41,6,1.0064301158381834
42,6,0.47151647194623536
43,6,0.5715164719462353
44,6,0.6715164719462353
45,6,0.7715164719462353
46,6,0.8715164719462353
47,6,0.9715164719462352
48,6,1.0715164719462353
49,6,0.25186411092585465
50,6,0.3518641109258547
51,6,0.45186411092585466
52,6,0.5518641109258546
53,6,0.6518641109258546
54,6,0.7518641109258546
55,6,0.8518641109258546
56,6,0.9518641109258545
57,6,1.0518641109258546
58,6,0.25718026466478855
59,6,0.3571802646647886
60,6,0.45718026466478856
61,6,0.5571802646647885
62,6,0.6571802646647885
63,6,0.7571802646647885
64,6,0.8571802646647885
65,6,0.9571802646647884
66,6,1.0571802646647885
67,6,0.21929608126854916
68,6,0.31929608126854914
69,6,0.4192960812685491
70,6,0.5192960812685491
71,6,0.6192960812685491
72,6,0.719296081268549
73,6,0.819296081268549
74,6,0.919296081268549
75,6,1.019296081268549
76,6,0.29351101774762256
77,6,0.39351101774762254
78,6,0.4935110177476225
79,6,0.5935110177476225
80,6,0.6935110177476225
81,6,0.7935110177476224
82,6,0.8935110177476224
83,6,0.9935110177476224
84,6,1.0935110177476224
85,6,0.3409853468831994
86,6,0.44098534688319946
87,6,0.5409853468831994
88,6,0.6409853468831994
89,6,0.7409853468831994
90,6,0.8409853468831994
91,6,0.9409853468831993
92,6,1.0409853468831993
93,6,0.291249628146752
94,6,0.391249628146752
95,6,0.491249628146752
96,6,0.591249628146752
97,6,0.691249628146752
98,6,0.7912496281467519
99,6,0.8912496281467519
100,6,0.9912496281467519
101,6,1.0912496281467519
102,6,0.26300948513907785
103,6,0.3630094851390778
104,6,0.4630094851390778
105,6,0.5630094851390778
106,6,0.6630094851390778
107,6,0.7630094851390777
108,6,0.8630094851390777
109,6,0.9630094851390777
110,6,1.0630094851390777
111,6,0.173146048513976
112,6,0.273146048513976
113,6,0.37314604851397604
114,6,0.473146048513976
115,6,0.573146048513976
116,6,0.673146048513976
117,6,0.773146048513976
118,6,0.8731460485139759
119,6,0.9731460485139759
120,6,1.0731460485139759
121,6,0.21482796717748412
122,6,0.3148279671774841
123,6,0.41482796717748416
124,6,0.5148279671774841
125,6,0.6148279671774841
126,6,0.7148279671774841
127,6,0.8148279671774841
128,6,0.914827967177484
