,0,1
0,6,0.1
1,6,0.2
2,6,0.30000000000000004
3,6,0.4
4,6,0.5
5,6,0.6
6,6,0.7
7,6,0.7999999999999999
8,6,0.8999999999999999
9,6,0.9999999999999999
10,6,1.0999999999999999
11,6,0.29852700785349917
12,6,0.39852700785349915
13,6,0.4985270078534991
14,6,0.5985270078534991
15,6,0.6985270078534991
16,6,0.7985270078534991
17,6,0.898527007853499
18,6,0.998527007853499
19,6,1.098527007853499
20,6,0.33892759726845695
21,6,0.438927597268457
22,6,0.538927597268457
23,6,0.6389275972684569
24,6,0.7389275972684569
25,6,0.8389275972684569
26,6,0.9389275972684569
27,6,1.0389275972684568
28,6,0.24228305525096594
29,6,0.3422830552509659
30,6,0.4422830552509659
31,6,0.5422830552509659
32,6,0.6422830552509659
33,6,0.7422830552509658
34,6,0.8422830552509658
35,6,0.9422830552509658
36,6,1.0422830552509659
37,6,0.3427806412700043
38,6,0.44278064127000427
39,6,0.5427806412700042
40,6,0.6427806412700042
41,6,0.7427806412700042
42,6,0.8427806412700042
43,6,0.9427806412700042
44,6,1.0427806412700042
45,6,0.3343218190047267
46,6,0.43432181900472666
47,6,0.5343218190047266
48,6,0.6343218190047266
49,6,0.7343218190047266
50,6,0.8343218190047266
51,6,0.9343218190047266
52,6,1.0343218190047265
53,6,0.31127227072180846
54,6,0.4112722707218085
55,6,0.5112722707218085
56,6,0.6112722707218085
57,6,0.7112722707218084
58,6,0.8112722707218084
59,6,0.9112722707218084
60,6,1.0112722707218085
61,6,0.18104400854340952
62,6,0.2810440085434095
63,6,0.3810440085434095
64,6,0.48104400854340945
65,6,0.5810440085434094
66,6,0.6810440085434094
67,6,0.7810440085434094
68,6,0.8810440085434094
69,6,0.9810440085434093
70,6,1.0810440085434094
71,6,0.24624297676889415
72,6,0.34624297676889415
73,6,0.44624297676889413
74,6,0.5462429767688941
75,6,0.6462429767688941
76,6,0.7462429767688941
77,6,0.846242976768894
78,6,0.946242976768894
79,6,1.046242976768894
80,6,0.2108602881033597
81,6,0.3108602881033597
82,6,0.4108602881033597
83,6,0.5108602881033597
84,6,0.6108602881033597
85,6,0.7108602881033597
86,6,0.8108602881033596
87,6,0.9108602881033596
88,6,1.0108602881033597
89,6,0.42609622780802425
90,6,0.5260962278080242
91,6,0.6260962278080242
92,6,0.7260962278080242
93,6,0.8260962278080242
94,6,0.9260962278080241
95,6,1.0260962278080241
96,6,0.26382224544192207
97,6,0.3638222454419221
98,6,0.4638222454419221
99,6,0.563822245441922
100,6,0.663822245441922
101,6,0.763822245441922
102,6,0.863822245441922
103,6,0.963822245441922
104,6,1.063822245441922
105,6,0.2909787372441898
106,6,0.39097873724418986
107,6,0.49097873724418983
108,6,0.5909787372441898
109,6,0.6909787372441898
110,6,0.7909787372441898
111,6,0.8909787372441897
112,6,0.9909787372441897
113,6,1.0909787372441897
114,6,0.25550210527791806
115,6,0.35550210527791803
116,6,0.455502105277918
117,6,0.555502105277918
118,6,0.655502105277918
119,6,0.755502105277918
120,6,0.8555021052779179
121,6,0.9555021052779179
122,6,1.0555021052779179
123,6,0.2751823118819251
124,6,0.3751823118819251
125,6,0.47518231188192506
126,6,0.575182311881925
127,6,0.675182311881925
128,6,0.775182311881925
